code_set	concept_code	concept_name	concept_id	vocabulary_id
advanced_illness_01	439567002	Malignant multiple sclerosis	4258676	SNOMED
advanced_illness_01	441481004	Chronic systolic heart failure	40479192	SNOMED
advanced_illness_01	442344002	Dementia due to Huntington chorea	40483103	SNOMED
advanced_illness_01	443144000	Metastatic sarcoma	40480137	SNOMED
advanced_illness_01	443254009	Acute systolic heart failure	40480603	SNOMED
advanced_illness_01	443343001	Acute diastolic heart failure	40481042	SNOMED
advanced_illness_01	443493003	Metastatic malignant melanoma	40481908	SNOMED
advanced_illness_01	448218008	Malignant neoplasm of cerebellopontine angle	40488902	SNOMED
advanced_illness_01	448250003	Malignant teratoma of pineal region	40488937	SNOMED
advanced_illness_01	448989001	Carcinoma of brain	40492933	SNOMED
advanced_illness_01	449420002	Malignant neoplasm of cerebellum	40487143	SNOMED
advanced_illness_01	449631002	Metastatic malignant neoplasm to skin of upper arm	42709759	SNOMED
advanced_illness_01	449633004	Metastatic malignant neoplasm to upper arm	42709761	SNOMED
advanced_illness_01	457721000124104	Metastatic non-small cell lung cancer	36684857	SNOMED
advanced_illness_01	458581000124106	Metastatic HER2 positive gastroesophageal junction cancer	36674609	SNOMED
advanced_illness_01	459381000124106	Metastatic castration-resistant prostate cancer	36684947	SNOMED
advanced_illness_01	459401000124106	Metastatic pancreatic endocrine carcinoma	36684949	SNOMED
advanced_illness_01	459421000124101	Metastatic penile cancer	36684951	SNOMED
advanced_illness_01	46113002	Hypertensive heart failure	444101	SNOMED
advanced_illness_01	471880001	Heart failure due to end stage congenital heart disease	43020657	SNOMED
advanced_illness_01	4817008	"Primary degenerative dementia of the Alzheimer type, senile onset, with delirium"	4167839	SNOMED
advanced_illness_01	49049000	Parkinson's disease	381270	SNOMED
advanced_illness_01	4981000	Panacinar emphysema	4177944	SNOMED
advanced_illness_01	50325005	Alcoholic fatty liver	193256	SNOMED
advanced_illness_01	51615001	Fibrosis of lung	4197819	SNOMED
advanced_illness_01	52448006	Dementia	4182210	SNOMED
advanced_illness_01	5375005	Chronic left-sided congestive heart failure	4206009	SNOMED
advanced_illness_01	54867000	Rheumatoid fibrosing alveolitis	4184896	SNOMED
advanced_illness_01	56267009	Multi-infarct dementia	379778	SNOMED
advanced_illness_01	56841008	Massive fibrosis of lung	4209871	SNOMED
advanced_illness_01	58756001	Huntington's chorea	374341	SNOMED
advanced_illness_01	62377009	Postpartum cardiomyopathy	312383	SNOMED
advanced_illness_01	65096006	"Primary degenerative dementia of the Alzheimer type, presenile onset, with delirium"	4277746	SNOMED
advanced_illness_01	66989003	Chronic right-sided congestive heart failure	4284562	SNOMED
advanced_illness_01	67441000119101	Congestive heart failure stage C	43021826	SNOMED
advanced_illness_01	681621000119105	Primary adenocarcinoma of body of pancreas	36713362	SNOMED
advanced_illness_01	681831000119107	Primary adenocarcinoma of neck of pancreas	602008	SNOMED
advanced_illness_01	681971000119100	Primary adenocarcinoma of tail of pancreas	602011	SNOMED
advanced_illness_01	682231000119100	Primary anaplastic astrocytoma of frontal lobe	602017	SNOMED
advanced_illness_01	682251000119106	Primary anaplastic astrocytoma of parietal lobe	602019	SNOMED
advanced_illness_01	682441000119105	Primary astrocytoma of cerebral ventricle	37174120	SNOMED
advanced_illness_01	682461000119109	Primary astrocytoma of occipital lobe	37174121	SNOMED
advanced_illness_01	682481000119100	Primary astrocytoma of temporal lobe	602029	SNOMED
advanced_illness_01	683761000119107	Primary ependymoma of brain ventricle	602043	SNOMED
advanced_illness_01	684901000119107	Primary glioblastoma multiforme of cerebrum	602047	SNOMED
advanced_illness_01	684921000119103	Primary glioblastoma multiforme of occipital lobe	602048	SNOMED
advanced_illness_01	684941000119109	Primary glioblastoma multiforme of temporal lobe	602050	SNOMED
advanced_illness_01	686431000119100	Primary malignant glioma of frontal lobe	602068	SNOMED
advanced_illness_01	686451000119106	Primary malignant glioma of parietal lobe	602070	SNOMED
advanced_illness_01	687331000119109	Primary oligodendroglioma of frontal lobe	602080	SNOMED
advanced_illness_01	687351000119103	Primary oligodendroglioma of parietal lobe	602081	SNOMED
advanced_illness_01	698296002	Acute exacerbation of chronic congestive heart failure	44782655	SNOMED
advanced_illness_01	698594003	Symptomatic congestive heart failure	44784442	SNOMED
advanced_illness_01	698625002	Dementia associated with normal pressure hydrocephalus	44784473	SNOMED
advanced_illness_01	698725008	Dementia associated with neurosyphilis	44784559	SNOMED
advanced_illness_01	698781002	Dementia associated with cerebral anoxia	44784607	SNOMED
advanced_illness_01	699318007	Supratentorial primitive neuroectodermal tumor	44782471	SNOMED
advanced_illness_01	700250006	Idiopathic pulmonary fibrosis	45763750	SNOMED
advanced_illness_01	702392008	Metastatic renal cell carcinoma	45773365	SNOMED
advanced_illness_01	703273002	Heart failure with reduced ejection fraction due to coronary artery disease	45766165	SNOMED
advanced_illness_01	703275009	Heart failure with reduced ejection fraction due to cardiomyopathy	45766167	SNOMED
advanced_illness_01	704152002	Metastatic neuroblastoma	45772700	SNOMED
advanced_illness_01	707324008	Anemia in end stage renal disease	45768813	SNOMED
advanced_illness_01	708030004	Pulmonary emphysema co-occurrent with fibrosis of lung	45769389	SNOMED
advanced_illness_01	709285002	Metastatic malignant neoplasm to lumbosacral plexus	46271211	SNOMED
advanced_illness_01	71193007	Fibrosis of lung caused by radiation	4322799	SNOMED
advanced_illness_01	713060000	Sporadic Creutzfeldt-Jakob disease	37016908	SNOMED
advanced_illness_01	713189001	Malignant insulinoma	37017016	SNOMED
advanced_illness_01	713488003	Presenile dementia co-occurrent with human immunodeficiency virus infection	37017247	SNOMED
advanced_illness_01	715401008	Reynolds syndrome	37399445	SNOMED
advanced_illness_01	715662009	Iatrogenic Jakob-Creutzfeldt disease	37396005	SNOMED
advanced_illness_01	715904005	Pineal parenchymal tumor of intermediate differentiation	37396187	SNOMED
advanced_illness_01	716203000	Decompensated cirrhosis of liver	37396401	SNOMED
advanced_illness_01	717840005	Congestive heart failure stage B	36713488	SNOMED
advanced_illness_01	718685006	Orthostatic hypotension co-occurrent and due to Parkinson's disease	36713737	SNOMED
advanced_illness_01	719717006	Psychosis co-occurrent and due to Parkinson's disease	36714473	SNOMED
advanced_illness_01	721977007	"Lung fibrosis, immunodeficiency, 46,XX gonadal dysgenesis syndrome"	36716112	SNOMED
advanced_illness_01	100731000119107	Low grade astrocytoma of brain	36684450	SNOMED
advanced_illness_01	1010333003	Emphysema of left lung	605066	SNOMED
advanced_illness_01	1010616001	Liver cirrhosis due to classical cystic fibrosis	605193	SNOMED
advanced_illness_01	101421000119107	Dementia due to Parkinson's disease	44782422	SNOMED
advanced_illness_01	10349009	Multi-infarct dementia with delirium	444091	SNOMED
advanced_illness_01	103611000119102	Cirrhosis of liver due to hepatitis B	45772057	SNOMED
advanced_illness_01	105041000119109	Metastatic squamous cell carcinoma to lung	600852	SNOMED
advanced_illness_01	10532003	"Primary degenerative dementia of the Alzheimer type, presenile onset, with depression"	4019705	SNOMED
advanced_illness_01	106021000119105	Multi-infarct dementia due to atherosclerosis	37395562	SNOMED
advanced_illness_01	10672271000119100	Acute on chronic hypoxemic respiratory failure	37016114	SNOMED
advanced_illness_01	107571000119101	Oligodendroglioma of brain stem	759902	SNOMED
advanced_illness_01	10762071000119100	Acute-on-chronic respiratory failure following trauma	765888	SNOMED
advanced_illness_01	107831000119101	Metastatic squamous cell carcinoma to liver	608855	SNOMED
advanced_illness_01	1079541000119100	Metastatic malignant neoplasm to right kidney	602668	SNOMED
advanced_illness_01	108131000119108	Small cell carcinoma metastatic to kidney	759939	SNOMED
advanced_illness_01	108211000119108	Secondary adenocarcinoma of kidney	759982	SNOMED
advanced_illness_01	109819003	Obstructive biliary cirrhosis	4003673	SNOMED
advanced_illness_01	109912006	Overlapping malignant neoplasm of brain	4003693	SNOMED
advanced_illness_01	111411000119103	End stage renal disease due to hypertension	37018886	SNOMED
advanced_illness_01	1141626005	Adenocarcinoma of pancreas with NRG1 fusion	605820	SNOMED
advanced_illness_01	1148551007	Infiltrating duct carcinoma of pancreas	606747	SNOMED
advanced_illness_01	1155991005	Metastatic malignant neoplasm to leptomeninges	607797	SNOMED
advanced_illness_01	1156414004	Giant cell glioblastoma of brain	603116	SNOMED
advanced_illness_01	1156416002	Gemistocytic astrocytoma of brain	603118	SNOMED
advanced_illness_01	1156455001	Pleomorphic xanthoastrocytoma of brain	607976	SNOMED
advanced_illness_01	1156460002	Desmoplastic nodular medulloblastoma of brain	607980	SNOMED
advanced_illness_01	1156469001	Large cell medulloblastoma of brain	607985	SNOMED
advanced_illness_01	1156472008	Papillary tumor of pineal region	607988	SNOMED
advanced_illness_01	1156798001	Autosomal dominant Alzheimer disease due to mutation of presenilin 2	608060	SNOMED
advanced_illness_01	1156822001	Autosomal recessive familial Parkinson disease	608078	SNOMED
advanced_illness_01	1163119007	Creutzfeldt Jakob disease following graft of dura	37160714	SNOMED
advanced_illness_01	116811000119106	Non-Hodgkin lymphoma of central nervous system metastatic to lymph node of lower limb	37016150	SNOMED
advanced_illness_01	11717361000119100	Metastatic malignant neoplasm to soft tissue of back	602316	SNOMED
advanced_illness_01	1177062005	Sporadic fatal insomnia	37161157	SNOMED
advanced_illness_01	1186612004	Metastatic hepatocellular carcinoma	37162050	SNOMED
advanced_illness_01	230272001	Pick's disease with Pick cells and no Pick bodies	4044049	SNOMED
advanced_illness_01	230282000	Traumatic encephalopathy	4047745	SNOMED
advanced_illness_01	230286002	Subcortical vascular dementia	4047747	SNOMED
advanced_illness_01	230288001	Semantic dementia	4046091	SNOMED
advanced_illness_01	230299004	Juvenile onset Huntington's disease	4043381	SNOMED
advanced_illness_01	230301006	Akinetic-rigid form of Huntington's disease	4046095	SNOMED
advanced_illness_01	230499002	Sleep-related respiratory failure	4044242	SNOMED
advanced_illness_01	233674008	Pulmonary emphysema in alpha-1 PI deficiency	4050732	SNOMED
advanced_illness_01	233677001	Scar emphysema	4050734	SNOMED
advanced_illness_01	233726000	Localized pulmonary fibrosis	4120272	SNOMED
advanced_illness_01	233758005	Mica pneumoconiosis	4119445	SNOMED
advanced_illness_01	233924009	Heart failure as a complication of care	4124705	SNOMED
advanced_illness_01	235875008	Alcoholic hepatitis	4340383	SNOMED
advanced_illness_01	235881000	Alcoholic hepatic failure	4340386	SNOMED
advanced_illness_01	235896001	Infectious cirrhosis	4340393	SNOMED
advanced_illness_01	235899008	Hepatic sclerosis	4340394	SNOMED
advanced_illness_01	235966007	Cystadenocarcinoma of pancreas	4340498	SNOMED
advanced_illness_01	236434000	End stage renal failure untreated by renal replacement therapy	4128200	SNOMED
advanced_illness_01	236436003	End stage renal failure with renal transplant	4125970	SNOMED
advanced_illness_01	236513009	Lymphoma of kidney	4030667	SNOMED
advanced_illness_01	241861008	Metastatic malignant neoplasm to nasopharynx	4084147	SNOMED
advanced_illness_01	242862004	Metastatic malignant neoplasm to nasopharyngeal wall	4055132	SNOMED
advanced_illness_01	24841007	Cardiorespiratory failure during AND/OR resulting from a procedure	4093993	SNOMED
advanced_illness_01	254609000	Carcinoma of ampulla of Vater	4115272	SNOMED
advanced_illness_01	254612002	Carcinoma of endocrine pancreas	4110585	SNOMED
advanced_illness_01	254940005	Oligodendroglioma of brain	4112961	SNOMED
advanced_illness_01	254969001	Malignant tumor of olfactory tract	4114198	SNOMED
advanced_illness_01	255088001	Malignant tumor of exocrine pancreas	4111024	SNOMED
advanced_illness_01	255118005	Metastatic lymphangitic carcinoma	4114341	SNOMED
advanced_illness_01	255121007	Carcinomatosis of peritoneal cavity	4114343	SNOMED
advanced_illness_01	255124004	Metastasis to peripheral nerve	4111031	SNOMED
advanced_illness_01	25772007	Multi-infarct dementia with delusions	443790	SNOMED
advanced_illness_01	266356006	Atrophic (senile) emphysema	4148124	SNOMED
advanced_illness_01	266468003	Cirrhosis - non-alcoholic	194692	SNOMED
advanced_illness_01	266469006	Multilobular portal cirrhosis	4148254	SNOMED
advanced_illness_01	94192008	Metastatic malignant neoplasm to blood vessel of finger	4246354	SNOMED
advanced_illness_01	94194009	Metastatic malignant neoplasm to blood vessel of forearm	4312804	SNOMED
advanced_illness_01	94196006	Metastatic malignant neoplasm to blood vessel of head	4246356	SNOMED
advanced_illness_01	94198007	Metastatic malignant neoplasm to blood vessel of inguinal region	4246358	SNOMED
advanced_illness_01	94200001	Metastatic malignant neoplasm to blood vessel of lower limb	4311756	SNOMED
advanced_illness_01	94201002	Metastatic malignant neoplasm to blood vessel of neck	4312165	SNOMED
advanced_illness_01	94203004	Metastatic malignant neoplasm to blood vessel of perineum	4312166	SNOMED
advanced_illness_01	94205006	Metastatic malignant neoplasm to blood vessel of shoulder	4312821	SNOMED
advanced_illness_01	94207003	Metastatic malignant neoplasm to blood vessel of thorax	4311758	SNOMED
advanced_illness_01	94209000	Metastatic malignant neoplasm to blood vessel of trunk	4312167	SNOMED
advanced_illness_01	94211009	Metastatic malignant neoplasm to blood vessel	4312276	SNOMED
advanced_illness_01	94213007	Metastatic malignant neoplasm to body of penis	4246369	SNOMED
advanced_illness_01	94215000	Metastatic malignant neoplasm to body of uterus	4312277	SNOMED
advanced_illness_01	94218003	Metastatic malignant neoplasm to bone of face	4312278	SNOMED
advanced_illness_01	94220000	Metastatic malignant neoplasm to bone of skull	4312823	SNOMED
advanced_illness_01	94222008	Metastatic malignant neoplasm to bone	78097	SNOMED
advanced_illness_01	94225005	Metastatic malignant neoplasm to brain	4246451	SNOMED
advanced_illness_01	94227002	Metastatic malignant neoplasm to bronchopulmonary lymph nodes	4312281	SNOMED
advanced_illness_01	94229004	Metastatic malignant neoplasm to bronchus of left upper lobe	4312282	SNOMED
advanced_illness_01	94231008	Metastatic malignant neoplasm to bronchus of middle lobe of right lung	4246454	SNOMED
advanced_illness_01	94233006	Metastatic malignant neoplasm to bronchus	4312284	SNOMED
advanced_illness_01	94235004	Metastatic malignant neoplasm to cecum	4312286	SNOMED
advanced_illness_01	94237007	Metastatic malignant neoplasm to cardia of stomach	4312934	SNOMED
advanced_illness_01	94239005	Metastatic malignant neoplasm to carotid body	4246455	SNOMED
advanced_illness_01	94241006	Metastatic malignant neoplasm to cartilage of nose	4312287	SNOMED
advanced_illness_01	94243009	Metastatic malignant neoplasm to central nervous system	4312288	SNOMED
advanced_illness_01	94246001	Metastatic malignant neoplasm to cerebral meninges	4312290	SNOMED
advanced_illness_01	94248000	Metastatic malignant neoplasm to cerebrum	4311763	SNOMED
advanced_illness_01	94250008	Metastatic malignant neoplasm to cervical vertebral column	4246457	SNOMED
advanced_illness_01	94253005	Metastatic malignant neoplasm to chest wall	4311764	SNOMED
advanced_illness_01	94255003	Metastatic malignant neoplasm to ciliary body	4312293	SNOMED
